user_id,age,number_dependents,last_month_salary_median,total_loans,default_flag,more_90_days_overdue,using_lines_not_secured_personal_assets,debt_ratio,risk_age,risk_dependents,risk_salary,risk_loans,risk_overdue,risk_lines_not_secured,risk_debt_ratio,risk_score,segmentation,segmentation_num
12797,54,1,4400,8,0,0,"0,070426559","0,339922745",0,0,1,1,0,0,2,4,menor risco,0
18015,63,1,6800,8,0,0,"0,801236766","0,425672695",0,0,0,1,0,2,2,5,menor risco,0
18236,69,1,5416,8,0,0,"0,170108239",1295,0,0,1,1,0,0,2,4,menor risco,0
15624,32,1,4070,8,0,0,"0,367966548","0,584622943",1,0,1,1,0,0,2,5,menor risco,0
14022,33,1,5834,8,0,0,"0,87790407","0,362296487",1,0,0,1,0,2,2,6,menor risco,0
14489,35,1,6159,8,0,0,"0,043565205","0,380032468",1,0,0,1,0,0,2,4,menor risco,0
13217,36,1,12000,8,0,0,"0,063825191","0,270810766",1,0,0,1,0,0,2,4,menor risco,0
34640,38,1,5000,8,0,0,"0,042471977","0,079184163",1,0,1,1,0,0,2,5,menor risco,0
5652,40,1,3000,8,0,2,"0,959671148","0,673108964",1,0,1,1,2,2,2,9,maior risco,1
23500,45,1,13445,8,0,0,"0,073525062","0,485348803",1,0,0,1,0,0,2,4,menor risco,0
32307,49,1,11600,8,0,0,"0,907868714","0,339884493",1,0,0,1,0,2,2,6,menor risco,0
35379,50,1,9200,8,0,0,"0,590996286","0,121508532",1,0,0,1,0,0,2,4,menor risco,0
10639,52,1,4166,8,0,0,0,"0,258699304",1,0,1,1,0,0,2,5,menor risco,0
14252,55,1,8300,8,0,0,"0,93277092","0,322370799",0,0,0,1,0,2,2,5,menor risco,0
16014,64,1,6000,8,0,0,"0,48328183","0,318446926",0,0,0,1,0,0,2,3,menor risco,0
5329,67,1,3250,8,0,0,"0,347069241","0,552445401",0,0,1,1,0,0,2,4,menor risco,0
34324,79,1,2885,8,0,0,"0,015269649","0,167013167",0,0,1,1,0,0,2,4,menor risco,0
10789,35,1,7000,8,0,0,0,"0,257106128",1,0,0,1,0,0,2,4,menor risco,0
27852,50,1,2600,8,0,0,"0,036219581","0,792772011",1,0,1,1,0,0,2,5,menor risco,0
31512,53,1,14800,8,0,0,"0,259083131","0,535504358",0,0,0,1,0,0,2,3,menor risco,0
27017,54,1,6500,8,0,0,"0,41743918","0,219658514",0,0,0,1,0,0,2,3,menor risco,0
16604,72,1,3250,8,0,0,"0,063521939","0,19993848",0,0,1,1,0,0,2,4,menor risco,0
25642,32,1,3916,8,0,0,"1,014160766","0,403880521",1,0,1,1,0,2,2,7,maior risco,1
1449,39,1,4885,8,0,0,"0,465035084","0,182562423",1,0,1,1,0,0,2,5,menor risco,0
27826,40,1,1666,8,0,0,"0,148694525","1,176364727",1,0,1,1,0,0,2,5,menor risco,0
35336,43,1,5900,8,0,0,0,"0,206066768",1,0,0,1,0,0,2,4,menor risco,0
22039,50,1,7125,8,0,13,"0,860174782","0,39433062",1,0,0,1,2,2,2,8,maior risco,1
20621,58,1,4913,8,0,0,0,"0,121286121",0,0,1,1,0,0,2,4,menor risco,0
2761,58,1,9773,8,0,0,"0,061226998","0,380499284",0,0,0,1,0,0,2,3,menor risco,0
17142,60,1,6600,8,0,0,0,"0,25844569",0,0,0,1,0,0,2,3,menor risco,0
6040,62,1,8293,8,0,0,"0,341882741","0,225946467",0,0,0,1,0,0,2,3,menor risco,0
6285,62,1,7000,8,0,0,"0,02598399","0,085702043",0,0,0,1,0,0,2,3,menor risco,0
5538,29,1,4833,8,0,0,"0,026471409","0,376913529",1,0,1,1,0,0,2,5,menor risco,0
15754,30,1,5700,8,0,0,"0,966787409","0,268198562",1,0,0,1,0,2,2,6,menor risco,0
6254,41,1,4500,8,1,2,"0,924025325","0,549655632",1,0,1,1,2,2,2,9,maior risco,1
354,43,1,8500,8,0,0,"0,891310869","0,329608281",1,0,0,1,0,2,2,6,menor risco,0
5995,46,1,6840,8,0,0,"0,167398451","0,29630171",1,0,0,1,0,0,2,4,menor risco,0
13049,49,1,7201,8,0,0,"0,846259609","0,376839767",1,0,0,1,0,2,2,6,menor risco,0
9969,51,1,7500,8,0,0,"0,671843543","0,440474603",1,0,0,1,0,2,2,6,menor risco,0
11454,53,1,9610,8,0,0,"0,235954702","0,276662158",0,0,0,1,0,0,2,3,menor risco,0
31297,61,1,3200,8,0,0,"0,141329614","0,511090284",0,0,1,1,0,0,2,4,menor risco,0
34582,63,1,8870,8,0,0,"0,098806085","0,218915568",0,0,0,1,0,0,2,3,menor risco,0
23102,64,1,8333,8,0,0,"0,009459624","0,268178546",0,0,0,1,0,0,2,3,menor risco,0
26775,65,1,5416,8,0,0,"0,003348759",165,0,0,1,1,0,0,2,4,menor risco,0
16289,29,1,4856,8,0,0,"0,046783626","0,117974058",1,0,1,1,0,0,2,5,menor risco,0
27754,31,1,3666,8,0,0,"0,538059532","0,128715571",1,0,1,1,0,0,2,5,menor risco,0
30881,46,1,12250,8,0,0,"0,431829545","0,197616521",1,0,0,1,0,0,2,4,menor risco,0
33618,50,1,11416,8,0,0,"0,789725209","0,183585881",1,0,0,1,0,2,2,6,menor risco,0
31382,53,1,13102,8,0,0,"0,23698249","0,18034038",0,0,0,1,0,0,2,3,menor risco,0
24773,56,1,9700,8,0,0,"0,014796866","0,25956087",0,0,0,1,0,0,2,3,menor risco,0
13729,59,1,5600,8,0,0,"0,002066598","0,267273701",0,0,0,1,0,0,2,3,menor risco,0
17368,63,1,7283,8,0,0,"0,101164258","0,290087864",0,0,0,1,0,0,2,3,menor risco,0
22751,65,1,2500,8,0,0,"0,016587585","0,700119952",0,0,1,1,0,0,2,4,menor risco,0
12702,69,1,3680,8,0,0,"0,187503208","0,97392013",0,0,1,1,0,0,2,4,menor risco,0
18268,69,1,5000,8,0,0,"0,041461402","0,01039792",0,0,1,1,0,0,2,4,menor risco,0
5146,74,1,5416,8,0,0,"0,513619455",2728,0,0,1,1,0,0,2,4,menor risco,0
26584,28,1,6700,8,0,0,"0,029070503","0,183405462",1,0,0,1,0,0,2,4,menor risco,0
26844,33,1,8916,8,0,0,"0,096575906","0,376808344",1,0,0,1,0,0,2,4,menor risco,0
22458,38,1,2598,8,0,0,"0,261117989","0,491727588",1,0,1,1,0,0,2,5,menor risco,0
34242,45,1,11000,8,0,0,"0,32647121","0,382237978",1,0,0,1,0,0,2,4,menor risco,0
31336,48,1,6400,8,0,0,"0,003774072","0,448367443",1,0,0,1,0,0,2,4,menor risco,0
2191,50,1,12200,8,0,0,"0,059623408","0,12908778",1,0,0,1,0,0,2,4,menor risco,0
28692,55,1,5416,8,1,0,"1,039989192",435,0,0,1,1,0,2,2,6,menor risco,0
7235,59,1,12600,8,0,0,"0,002871648","0,231251488",0,0,0,1,0,0,2,3,menor risco,0
26061,62,1,11893,8,0,0,"0,728988796","0,558685051",0,0,0,1,0,2,2,5,menor risco,0
2545,63,1,6500,8,0,0,"0,658201327","0,524534687",0,0,0,1,0,2,2,5,menor risco,0
3543,64,1,12500,8,0,0,"0,255358369","0,119990401",0,0,0,1,0,0,2,3,menor risco,0
1146,78,1,5100,8,0,0,"0,001165252","0,104097236",0,0,1,1,0,0,2,4,menor risco,0
3476,79,1,3083,8,0,0,"0,040567053","0,415045396",0,0,1,1,0,0,2,4,menor risco,0
31691,29,1,7968,8,0,0,"0,481549743","0,055841385",1,0,0,1,0,0,2,4,menor risco,0
20585,33,1,1200,8,0,0,"1,267017049","1,353039134",1,0,1,1,0,2,2,7,maior risco,1
10914,36,1,5833,8,0,0,"0,971236986","0,177065478",1,0,0,1,0,2,2,6,menor risco,0
35320,37,1,8025,8,0,0,"0,723579467","0,224520309",1,0,0,1,0,2,2,6,menor risco,0
9613,44,1,5013,8,0,0,"0,001511044","0,334862385",1,0,1,1,0,0,2,5,menor risco,0
669,45,1,9832,8,0,0,"0,591120107","0,450116953",1,0,0,1,0,0,2,4,menor risco,0
17082,46,1,5416,8,0,0,"0,000745083",1887,1,0,1,1,0,0,2,5,menor risco,0
16526,50,1,5500,8,0,0,"0,12165165","0,238865661",1,0,0,1,0,0,2,4,menor risco,0
3758,53,1,18750,8,0,0,"0,137590215","0,148098768",0,0,0,1,0,0,2,3,menor risco,0
11797,54,1,3000,8,0,1,"0,759316949","0,740086638",0,0,1,1,2,2,2,8,maior risco,1
20092,58,1,9166,8,0,0,"0,011346784","0,214028581",0,0,0,1,0,0,2,3,menor risco,0
8406,60,1,5437,8,0,0,"0,589830551","0,426811328",0,0,0,1,0,0,2,3,menor risco,0
9131,65,1,13200,8,0,0,"0,049620281","0,0206045",0,0,0,1,0,0,2,3,menor risco,0
651,65,1,9200,8,0,0,"0,103547411","0,242473644",0,0,0,1,0,0,2,3,menor risco,0
30385,74,1,7102,8,0,0,"0,438437462","0,087005491",0,0,0,1,0,0,2,3,menor risco,0
2368,28,1,0,8,0,0,"0,533982775",1296,1,0,1,1,0,0,2,5,menor risco,0
6860,50,1,4585,8,0,0,"0,971325434","0,640427388",1,0,1,1,0,2,2,7,maior risco,1
5792,52,1,5598,8,0,0,"0,083561599","0,161100196",1,0,0,1,0,0,2,4,menor risco,0
20516,53,1,7200,8,0,0,"0,215604009","0,29981947",0,0,0,1,0,0,2,3,menor risco,0
11226,53,1,5416,8,0,0,"0,011342554",2451,0,0,1,1,0,0,2,4,menor risco,0
31485,54,1,10000,8,0,0,"0,007360907","0,119888011",0,0,0,1,0,0,2,3,menor risco,0
28351,55,1,5600,8,0,0,"0,042827418","0,177646849",0,0,0,1,0,0,2,3,menor risco,0
10958,62,1,6583,8,0,0,"0,024346768","0,307715674",0,0,0,1,0,0,2,3,menor risco,0
3185,63,1,3900,8,0,0,"0,06215221","0,144578313",0,0,1,1,0,0,2,4,menor risco,0
32016,66,1,4500,8,0,0,"0,369251047","0,529437903",0,0,1,1,0,0,2,4,menor risco,0
16783,68,1,7016,8,0,0,"0,057778395","0,299843238",0,0,0,1,0,0,2,3,menor risco,0
11109,78,1,2383,8,0,0,"0,193595728","0,257969799",0,0,1,1,0,0,2,4,menor risco,0
22148,31,1,1600,8,0,0,"0,04998438","0,683947533",1,0,1,1,0,0,2,5,menor risco,0
3989,36,1,5416,8,0,0,"0,319961366",991,1,0,1,1,0,0,2,5,menor risco,0
17521,42,1,4200,8,0,0,"0,462685953","0,613187336",1,0,1,1,0,0,2,5,menor risco,0
23087,44,1,3006,8,0,0,"0,510998842","0,166943798",1,0,1,1,0,0,2,5,menor risco,0
11451,46,1,3000,8,0,0,"0,114711668","0,365878041",1,0,1,1,0,0,2,5,menor risco,0
4938,46,1,7090,8,0,0,"0,978950684","0,540967423",1,0,0,1,0,2,2,6,menor risco,0
15760,47,1,8635,8,0,0,"0,770486953","0,323645206",1,0,0,1,0,2,2,6,menor risco,0
1175,52,1,10380,8,0,0,"0,755077808","0,435218187",1,0,0,1,0,2,2,6,menor risco,0
26458,53,1,2303,8,0,0,"0,984169965","1,018663194",0,0,1,1,0,2,2,6,menor risco,0
8063,55,1,11250,8,0,0,"0,21810962","0,322460226",0,0,0,1,0,0,2,3,menor risco,0
18331,57,1,12083,8,0,0,"0,234893576","0,321168487",0,0,0,1,0,0,2,3,menor risco,0
19470,59,1,8916,8,0,0,"0,066859481","0,012335987",0,0,0,1,0,0,2,3,menor risco,0
24079,60,1,5200,8,0,0,"0,521947805","0,088252259",0,0,1,1,0,0,2,4,menor risco,0
3345,61,1,6300,8,0,0,"0,559417109","0,450404698",0,0,0,1,0,0,2,3,menor risco,0
30980,75,1,11680,8,0,1,"0,174131446","0,377364952",0,0,0,1,2,0,2,5,menor risco,0
12407,78,1,8143,8,0,0,"0,161088468","0,151522593",0,0,0,1,0,0,2,3,menor risco,0
19801,82,1,8437,8,0,0,"0,05337689","0,182626215",0,0,0,1,0,0,2,3,menor risco,0
20385,36,1,2200,8,0,0,"0,417895272","0,798727851",1,0,1,1,0,0,2,5,menor risco,0
15185,46,1,11353,8,0,0,0,"0,190769773",1,0,0,1,0,0,2,4,menor risco,0
23930,50,1,4583,8,0,0,"0,019829235","0,179537522",1,0,1,1,0,0,2,5,menor risco,0
27559,51,1,20000,8,0,0,"0,807498866","0,171441428",1,0,0,1,0,2,2,6,menor risco,0
3440,53,1,5416,8,0,0,"0,030426371",484,0,0,1,1,0,0,2,4,menor risco,0
11219,53,1,16454,8,0,0,"0,04667669","0,228198116",0,0,0,1,0,0,2,3,menor risco,0
31558,55,1,4700,8,0,1,"0,9999999","0,348649224",0,0,1,1,2,2,2,8,maior risco,1
26791,57,1,5416,8,0,0,"0,142351553",1609,0,0,1,1,0,0,2,4,menor risco,0
18436,89,1,4000,8,0,0,"0,215488215","0,437390652",0,0,1,1,0,0,2,4,menor risco,0
6581,29,1,2250,8,0,0,"0,016790967","0,236339405",1,0,1,1,0,0,2,5,menor risco,0
5210,31,1,5416,8,0,0,"0,456210449",1130,1,0,1,1,0,0,2,5,menor risco,0
22639,42,1,6000,8,0,0,"0,26367926","0,117147142",1,0,0,1,0,0,2,4,menor risco,0
33842,48,1,7505,8,0,0,"0,216080402","0,287503331",1,0,0,1,0,0,2,4,menor risco,0
19708,49,1,5400,8,0,0,"0,328734253","0,444547306",1,0,1,1,0,0,2,5,menor risco,0
21920,52,1,10772,8,0,0,"0,03435095","0,278659612",1,0,0,1,0,0,2,4,menor risco,0
11330,53,1,11400,8,0,0,"0,275682375","0,216472239",0,0,0,1,0,0,2,3,menor risco,0
23244,56,1,7966,8,0,0,"0,300706504","0,384460901",0,0,0,1,0,0,2,3,menor risco,0
33385,62,1,4500,8,0,0,"0,001584374","0,613863586",0,0,1,1,0,0,2,4,menor risco,0
29229,62,1,20833,8,0,0,"0,147525518","0,214121148",0,0,0,1,0,0,2,3,menor risco,0
31893,63,1,7083,8,0,0,"0,047886229","0,06959345",0,0,0,1,0,0,2,3,menor risco,0
6738,64,1,20100,8,0,0,"0,002655694","0,276603154",0,0,0,1,0,0,2,3,menor risco,0
32472,29,1,1677,8,0,0,"0,972011196","0,386769964",1,0,1,1,0,2,2,7,maior risco,1
23077,33,1,14916,8,0,0,"0,302015685","0,339076222",1,0,0,1,0,0,2,4,menor risco,0
11006,45,1,6500,8,0,0,"0,330546025","0,397015844",1,0,0,1,0,0,2,4,menor risco,0
17972,49,1,8333,8,0,0,"0,002382928","0,412766979",1,0,0,1,0,0,2,4,menor risco,0
19319,54,1,1,8,0,0,"0,148276645","238,5",0,0,1,1,0,0,2,4,menor risco,0
23309,59,1,8977,8,0,0,"0,598742037","0,276787703",0,0,0,1,0,0,2,3,menor risco,0
17998,61,1,13416,8,0,0,"0,239944001","0,491167921",0,0,0,1,0,0,2,3,menor risco,0
12457,62,1,5163,8,0,0,"0,065417245","0,385941131",0,0,1,1,0,0,2,4,menor risco,0
25831,63,1,15214,8,0,0,"0,834607215","0,537758791",0,0,0,1,0,2,2,5,menor risco,0
12778,65,1,6473,8,0,0,"0,085865975","0,344300278",0,0,0,1,0,0,2,3,menor risco,0
34454,65,1,15100,8,0,0,"0,03360833","0,156612145",0,0,0,1,0,0,2,3,menor risco,0
22829,29,1,1,8,0,0,"0,446193779",936,1,0,1,1,0,0,2,5,menor risco,0
17511,40,1,5524,8,0,0,"0,015739905","0,262262443",1,0,0,1,0,0,2,4,menor risco,0
23293,53,1,3445,8,0,0,"0,075019765","0,44486361",0,0,1,1,0,0,2,4,menor risco,0
5032,59,1,8879,8,0,0,"0,295453549","0,222184685",0,0,0,1,0,0,2,3,menor risco,0
21708,61,1,7130,8,0,0,0,"0,336558687",0,0,0,1,0,0,2,3,menor risco,0
18287,63,1,10000,8,0,0,"0,025284992","0,181981802",0,0,0,1,0,0,2,3,menor risco,0
34269,64,1,11953,8,0,0,"0,085081719","0,104316547",0,0,0,1,0,0,2,3,menor risco,0
29414,67,1,5900,8,0,0,"0,278403185","0,16505677",0,0,0,1,0,0,2,3,menor risco,0
27459,73,1,5900,8,0,0,"0,104470403","0,055414337",0,0,0,1,0,0,2,3,menor risco,0
5369,74,1,7100,8,0,0,"0,113848712","0,306013238",0,0,0,1,0,0,2,3,menor risco,0
14448,79,1,6166,8,0,0,"0,470318521","0,219717853",0,0,0,1,0,0,2,3,menor risco,0
26418,35,1,9953,8,0,0,"0,011379801","0,28923046",1,0,0,1,0,0,2,4,menor risco,0
8439,39,1,10000,8,0,0,"0,206986201","0,143285671",1,0,0,1,0,0,2,4,menor risco,0
5047,40,1,2166,8,0,0,"0,78905745","0,813105676",1,0,1,1,0,2,2,7,maior risco,1
9751,40,1,2795,8,0,0,0,"0,266094421",1,0,1,1,0,0,2,5,menor risco,0
1746,41,1,2200,8,0,0,0,"0,266242617",1,0,1,1,0,0,2,5,menor risco,0
21993,49,1,9464,8,0,0,"0,000436034","0,208452192",1,0,0,1,0,0,2,4,menor risco,0
14820,54,1,25000,8,0,0,"0,124054279","0,08599656",0,0,0,1,0,0,2,3,menor risco,0
10808,63,1,5750,8,0,0,"0,381184494","0,294905234",0,0,0,1,0,0,2,3,menor risco,0
31868,69,1,6200,8,0,0,"0,039171263","0,331398162",0,0,0,1,0,0,2,3,menor risco,0
15075,76,1,14233,8,0,0,"0,07600979","0,085359",0,0,0,1,0,0,2,3,menor risco,0
26436,26,1,1500,8,0,0,"0,073016708","0,385076616",1,0,1,1,0,0,2,5,menor risco,0
2366,29,1,3000,8,0,0,"1,00619876","0,436854382",1,0,1,1,0,2,2,7,maior risco,1
11583,35,1,1700,8,0,0,"0,039748179","0,791887125",1,0,1,1,0,0,2,5,menor risco,0
27789,35,1,3200,8,0,0,"0,137009532","0,125273352",1,0,1,1,0,0,2,5,menor risco,0
9850,36,1,2100,8,0,0,"0,284140357","0,310804379",1,0,1,1,0,0,2,5,menor risco,0
18513,37,1,8017,8,0,0,"0,321174306","0,299825393",1,0,0,1,0,0,2,4,menor risco,0
478,41,1,2200,8,0,0,"0,023176062","0,274875057",1,0,1,1,0,0,2,5,menor risco,0
18062,43,1,5700,8,0,0,"0,389035478","0,790563059",1,0,0,1,0,0,2,4,menor risco,0
23407,43,1,20833,8,0,0,"0,196853543","0,429874244",1,0,0,1,0,0,2,4,menor risco,0
21968,44,1,4400,8,0,0,"0,211991924","0,60259032",1,0,1,1,0,0,2,5,menor risco,0
6447,46,1,9441,8,0,0,"0,032584667","0,516521923",1,0,0,1,0,0,2,4,menor risco,0
17896,48,1,6962,8,0,0,"1,046707613","0,168892719",1,0,0,1,0,2,2,6,menor risco,0
1919,52,1,5400,8,0,0,"0,063578294","0,408998334",1,0,1,1,0,0,2,5,menor risco,0
24202,53,1,14600,8,0,0,"0,042339153","0,18272721",0,0,0,1,0,0,2,3,menor risco,0
28650,54,1,9300,8,0,0,"0,073216431","0,243092141",0,0,0,1,0,0,2,3,menor risco,0
27984,54,1,5416,8,0,0,"0,013133041",1783,0,0,1,1,0,0,2,4,menor risco,0
18618,56,1,9083,8,0,0,0,"0,309665346",0,0,0,1,0,0,2,3,menor risco,0
10754,56,1,4435,8,0,0,"0,425188951","0,07754734",0,0,1,1,0,0,2,4,menor risco,0
19263,60,1,7500,8,0,0,"0,528625334","0,147713638",0,0,0,1,0,0,2,3,menor risco,0
14286,63,1,7646,8,0,0,0,"0,450634236",0,0,0,1,0,0,2,3,menor risco,0
24844,67,1,3700,8,0,0,"0,0833046","0,33720616",0,0,1,1,0,0,2,4,menor risco,0
10282,77,1,5416,8,0,0,"0,011440882",1161,0,0,1,1,0,0,2,4,menor risco,0
6568,42,1,4881,8,0,0,"0,873543405","0,237812372",1,0,1,1,0,2,2,7,maior risco,1
29114,43,1,3502,8,0,0,"0,44515351","0,676277476",1,0,1,1,0,0,2,5,menor risco,0
29572,45,1,8242,8,0,0,"0,008817562","0,224432852",1,0,0,1,0,0,2,4,menor risco,0
81,51,1,11000,8,0,0,"0,205034718","0,407417507",1,0,0,1,0,0,2,4,menor risco,0
26549,58,1,7324,8,0,0,"0,001109663","0,123139932",0,0,0,1,0,0,2,3,menor risco,0
12727,61,1,2395,8,0,0,"0,960577457","0,176126878",0,0,1,1,0,2,2,6,menor risco,0
34435,63,1,6250,8,0,0,"0,047800863","0,285074388",0,0,0,1,0,0,2,3,menor risco,0
27016,66,1,5416,8,0,0,"0,036789476",2307,0,0,1,1,0,0,2,4,menor risco,0
34164,68,1,4283,8,0,0,"0,267234655","0,346405229",0,0,1,1,0,0,2,4,menor risco,0
33157,34,1,6150,8,0,0,0,"0,228580719",1,0,0,1,0,0,2,4,menor risco,0
29899,34,1,5800,8,0,0,"0,45889014","0,225995518",1,0,0,1,0,0,2,4,menor risco,0
1524,40,1,3709,8,0,0,"0,607933273","0,462264151",1,0,1,1,0,2,2,7,maior risco,1
3165,40,1,5416,8,0,0,"0,164341207",2291,1,0,1,1,0,0,2,5,menor risco,0
19642,43,1,1000,8,0,0,"0,697364435","0,931068931",1,0,1,1,0,2,2,7,maior risco,1
25824,47,1,5416,8,0,0,"0,043145516",164,1,0,1,1,0,0,2,5,menor risco,0
32765,57,1,1800,8,0,0,"0,466714153","0,258189895",0,0,1,1,0,0,2,4,menor risco,0
28212,58,1,35500,8,0,0,0,"0,078842849",0,0,0,1,0,0,2,3,menor risco,0
7879,62,1,8852,8,0,0,"0,026399379","0,27380549",0,0,0,1,0,0,2,3,menor risco,0
30751,68,1,11000,8,0,0,"0,280331744","0,141259885",0,0,0,1,0,0,2,3,menor risco,0
32335,73,1,4258,8,0,0,"0,023089337","0,09697112",0,0,1,1,0,0,2,4,menor risco,0
33344,37,1,5416,8,0,0,"0,141905424",2826,1,0,1,1,0,0,2,5,menor risco,0
1806,45,1,11390,8,0,0,"0,004699922","0,435870424",1,0,0,1,0,0,2,4,menor risco,0
664,51,1,6000,8,0,0,"0,01045323","0,457923679",1,0,0,1,0,0,2,4,menor risco,0
25777,55,1,13499,8,0,0,"0,413256196","0,226148148",0,0,0,1,0,0,2,3,menor risco,0
157,68,1,10000,8,0,0,"0,012537002","0,00129987",0,0,0,1,0,0,2,3,menor risco,0
21764,74,1,5416,8,0,0,"0,022856476",2360,0,0,1,1,0,0,2,4,menor risco,0
10657,74,1,15400,8,0,0,"0,248979252","0,230699305",0,0,0,1,0,0,2,3,menor risco,0
34436,42,1,3500,8,0,0,0,"0,199657241",1,0,1,1,0,0,2,5,menor risco,0
13120,44,1,6016,8,0,0,"0,9999999","0,371946153",1,0,0,1,0,2,2,6,menor risco,0
25565,45,1,6791,8,0,0,"0,260733704","0,267078916",1,0,0,1,0,0,2,4,menor risco,0
6859,52,1,7750,8,0,0,"0,040873978","0,237259708",1,0,0,1,0,0,2,4,menor risco,0
21951,53,1,8000,8,0,0,"0,275302678","0,240469941",0,0,0,1,0,0,2,3,menor risco,0
14325,58,1,18416,8,0,0,"0,076911693","0,243525004",0,0,0,1,0,0,2,3,menor risco,0
27134,60,1,5500,8,0,0,"0,123213248","0,385384476",0,0,0,1,0,0,2,3,menor risco,0
18979,61,1,11166,8,0,0,"0,068758957","0,280916988",0,0,0,1,0,0,2,3,menor risco,0
17445,61,1,5950,8,0,0,"0,530670471","0,329020333",0,0,0,1,0,0,2,3,menor risco,0
25669,62,1,7458,8,0,0,"0,182012984","0,415605309",0,0,0,1,0,0,2,3,menor risco,0
16192,76,1,8000,8,0,0,"0,006213638","0,001624797",0,0,0,1,0,0,2,3,menor risco,0
9182,41,1,7400,8,0,0,"0,902299671","0,210106742",1,0,0,1,0,2,2,6,menor risco,0
4582,43,1,5601,8,0,0,"0,081683007","0,446626205",1,0,0,1,0,0,2,4,menor risco,0
6186,49,1,4200,8,0,0,"0,435191125","0,492263747",1,0,1,1,0,0,2,5,menor risco,0
28577,50,1,3333,8,0,1,"0,129959015","0,479604079",1,0,1,1,2,0,2,7,maior risco,1
6758,50,1,14000,8,0,0,"0,058343671","0,454681808",1,0,0,1,0,0,2,4,menor risco,0
5943,54,1,5416,8,0,0,"0,065592734",1370,0,0,1,1,0,0,2,4,menor risco,0
2124,61,1,8501,8,0,0,"0,98296624","0,437426488",0,0,0,1,0,2,2,5,menor risco,0
31141,47,1,4600,8,0,0,"0,840705381","0,376657248",1,0,1,1,0,2,2,7,maior risco,1
28027,49,1,4500,8,0,0,"0,623738408","0,346589647",1,0,1,1,0,2,2,7,maior risco,1
16309,53,1,2366,8,0,0,"1,047028328","0,427545416",0,0,1,1,0,2,2,6,menor risco,0
17033,53,1,5054,8,0,0,"0,099714898","0,108803165",0,0,1,1,0,0,2,4,menor risco,0
10054,56,1,4450,8,0,0,"0,551367982","0,566614244",0,0,1,1,0,0,2,4,menor risco,0
11904,60,1,4916,8,0,0,"0,200109574","0,540776896",0,0,1,1,0,0,2,4,menor risco,0
27504,65,1,6950,8,0,0,"0,055357786","0,028341246",0,0,0,1,0,0,2,3,menor risco,0
17831,28,1,4773,8,0,0,"0,668929315","0,35169669",1,0,1,1,0,2,2,7,maior risco,1
7428,28,1,5461,8,0,0,"0,733943543","0,182900037",1,0,0,1,0,2,2,6,menor risco,0
8829,34,1,2752,8,0,0,"0,430904559","0,632764257",1,0,1,1,0,0,2,5,menor risco,0
31176,36,1,2779,8,0,0,"0,04006577","0,324100719",1,0,1,1,0,0,2,5,menor risco,0
35165,39,1,5387,8,0,0,"0,014031831","0,412397921",1,0,1,1,0,0,2,5,menor risco,0
693,40,1,18500,8,0,0,"0,058419244","0,172585266",1,0,0,1,0,0,2,4,menor risco,0
9993,41,1,1070,8,0,0,"0,480231564","1,16713352",1,0,1,1,0,0,2,5,menor risco,0
7953,46,1,3200,8,0,0,"0,185929196","0,560762262",1,0,1,1,0,0,2,5,menor risco,0
26560,48,1,9000,8,0,0,"0,896312204","0,35851572",1,0,0,1,0,2,2,6,menor risco,0
28874,57,1,5052,8,0,0,"0,032323451","0,225212745",0,0,1,1,0,0,2,4,menor risco,0
12528,34,1,2916,8,0,0,0,"0,173808708",1,0,1,1,0,0,2,5,menor risco,0
9982,39,1,7125,8,0,0,"0,586815093","0,359107494",1,0,0,1,0,0,2,4,menor risco,0
18433,45,1,11000,8,0,0,"0,000114284","0,322697937",1,0,0,1,0,0,2,4,menor risco,0
18150,48,1,5783,8,0,0,"0,429871057","0,393672199",1,0,0,1,0,0,2,4,menor risco,0
18270,49,1,1,8,0,0,"0,448372633","2057,5",1,0,1,1,0,0,2,5,menor risco,0
21875,58,1,16000,8,0,0,"0,260909564","0,391163052",0,0,0,1,0,0,2,3,menor risco,0
27880,62,1,12500,8,0,0,"0,16485315","0,275177986",0,0,0,1,0,0,2,3,menor risco,0
6279,62,1,5740,8,0,0,"0,023329","0,420310051",0,0,0,1,0,0,2,3,menor risco,0
7034,29,1,9665,8,0,0,"0,390155348","0,222636044",1,0,0,1,0,0,2,4,menor risco,0
7344,51,1,5234,8,0,0,"0,615489905","1,111938873",1,0,1,1,0,2,2,7,maior risco,1
25540,56,1,7500,8,0,0,"0,200641831","0,148646847",0,0,0,1,0,0,2,3,menor risco,0
24234,59,1,9333,8,0,0,0,"0,138418684",0,0,0,1,0,0,2,3,menor risco,0
1509,64,1,6900,8,0,0,"0,012740153","0,376467179",0,0,0,1,0,0,2,3,menor risco,0
33018,67,1,5416,8,0,0,"1,098300074",1915,0,0,1,1,0,2,2,6,menor risco,0
10105,71,1,10000,8,0,0,"0,042351696","0,177282272",0,0,0,1,0,0,2,3,menor risco,0
35441,36,1,2666,8,0,0,"0,206511046","0,294713161",1,0,1,1,0,0,2,5,menor risco,0
22308,39,1,3600,8,0,0,"0,691356365","0,462371563",1,0,1,1,0,2,2,7,maior risco,1
25374,40,1,4000,8,0,0,"0,791901792","0,35716071",1,0,1,1,0,2,2,7,maior risco,1
17355,49,1,3654,8,0,0,"0,00713877","0,461833105",1,0,1,1,0,0,2,5,menor risco,0
